uid,iid,y,gender,age
141,561,1.0,1,6
141,282,1.0,1,6
141,1279,1.0,1,6
141,157,1.0,1,6
141,1188,1.0,1,6
141,123,1.0,1,6
141,529,1.0,1,6
141,313,1.0,1,6
141,455,1.0,1,6
141,2668,1.0,1,6
141,632,1.0,1,6
141,483,1.0,1,6
141,2086,1.0,1,6
141,395,1.0,1,6
141,171,1.0,1,6
141,120,1.0,1,6
141,174,1.0,1,6
141,1707,1.0,1,6
141,64,1.0,1,6
141,322,1.0,1,6
141,261,1.0,1,6
141,1054,1.0,1,6
141,548,1.0,1,6
141,2340,1.0,1,6
141,405,1.0,1,6
141,306,1.0,1,6
141,246,1.0,1,6
141,1699,1.0,1,6
141,522,1.0,1,6
141,1170,1.0,1,6
141,2341,1.0,1,6
141,318,1.0,1,6
141,648,1.0,1,6
1964,619,1.0,1,5
1964,1464,1.0,1,5
1964,260,1.0,1,5
1964,465,1.0,1,5
1964,178,1.0,1,5
1964,1145,1.0,1,5
1964,191,1.0,1,5
1964,523,1.0,1,5
1964,232,1.0,1,5
1964,106,1.0,1,5
1964,1289,1.0,1,5
1964,410,1.0,1,5
1964,1877,1.0,1,5
1964,264,1.0,1,5
1964,1023,1.0,1,5
1964,91,1.0,1,5
1964,145,1.0,1,5
422,2669,1.0,1,6
422,2526,1.0,1,6
422,2254,1.0,1,6
422,1349,1.0,1,6
422,277,1.0,1,6
422,471,1.0,1,6
422,2590,1.0,1,6
422,2214,1.0,1,6
422,2670,1.0,1,6
422,840,1.0,1,6
422,370,1.0,1,6
422,2487,1.0,1,6
422,2671,1.0,1,6
422,1342,1.0,1,6
422,9,1.0,1,6
422,121,1.0,1,6
422,29,1.0,1,6
422,85,1.0,1,6
422,73,1.0,1,6
422,239,1.0,1,6
422,446,1.0,1,6
422,2621,1.0,1,6
422,1328,1.0,1,6
422,80,1.0,1,6
422,582,1.0,1,6
422,961,1.0,1,6
422,2672,1.0,1,6
422,235,1.0,1,6
422,2300,1.0,1,6
422,228,1.0,1,6
422,806,1.0,1,6
422,2673,1.0,1,6
422,1204,1.0,1,6
422,405,1.0,1,6
422,259,1.0,1,6
1205,495,1.0,1,7
1205,501,1.0,1,7
1205,1479,1.0,1,7
1205,168,1.0,1,7
1205,298,1.0,1,7
1205,364,1.0,1,7
1205,1222,1.0,1,7
1205,12,1.0,1,7
1205,148,1.0,1,7
1205,192,1.0,1,7
1205,2674,1.0,1,7
1205,141,1.0,1,7
1205,603,1.0,1,7
1205,187,1.0,1,7
1205,111,1.0,1,7
1205,182,1.0,1,7
1205,478,1.0,1,7
1205,349,1.0,1,7
1205,249,1.0,1,7
1205,120,1.0,1,7
1205,497,1.0,1,7
1205,285,1.0,1,7
1205,64,1.0,1,7
1205,490,1.0,1,7
1205,249,1.0,1,7
1205,406,1.0,1,7
1205,235,1.0,1,7
1205,154,1.0,1,7
1205,685,1.0,1,7
1205,249,1.0,1,7
1205,174,1.0,1,7
1205,2675,1.0,1,7
1208,298,1.0,2,5
1208,298,1.0,2,5
1208,298,1.0,2,5
1208,298,1.0,2,5
1208,298,1.0,2,5
425,21,1.0,2,5
425,1195,1.0,2,5
425,311,1.0,2,5
425,21,1.0,2,5
425,267,1.0,2,5
425,262,1.0,2,5
425,445,1.0,2,5
425,62,1.0,2,5
425,135,1.0,2,5
425,64,1.0,2,5
425,266,1.0,2,5
425,270,1.0,2,5
425,511,1.0,2,5
425,997,1.0,2,5
425,249,1.0,2,5
425,647,1.0,2,5
425,2226,1.0,2,5
425,191,1.0,2,5
425,357,1.0,2,5
425,249,1.0,2,5
425,120,1.0,2,5
425,181,1.0,2,5
425,623,1.0,2,5
425,454,1.0,2,5
425,121,1.0,2,5
425,261,1.0,2,5
425,515,1.0,2,5
425,171,1.0,2,5
425,979,1.0,2,5
425,1566,1.0,2,5
425,21,1.0,2,5
425,1284,1.0,2,5
425,259,1.0,2,5
425,590,1.0,2,5
425,663,1.0,2,5
425,440,1.0,2,5
425,670,1.0,2,5
425,332,1.0,2,5
425,271,1.0,2,5
425,21,1.0,2,5
425,128,1.0,2,5
1975,298,1.0,1,2
1975,298,1.0,1,2
1975,298,1.0,1,2
1975,298,1.0,1,2
1975,298,1.0,1,2
1424,129,1.0,1,5
1424,181,1.0,1,5
1424,220,1.0,1,5
1424,17,1.0,1,5
1424,97,1.0,1,5
720,21,1.0,1,4
720,341,1.0,1,4
720,627,1.0,1,4
720,21,1.0,1,4
720,608,1.0,1,4
1263,365,1.0,1,7
1263,275,1.0,1,7
1263,137,1.0,1,7
1263,126,1.0,1,7
1263,346,1.0,1,7
1263,250,1.0,1,7
1263,254,1.0,1,7
1263,182,1.0,1,7
843,812,1.0,1,7
843,175,1.0,1,7
843,304,1.0,1,7
843,312,1.0,1,7
843,288,1.0,1,7
843,208,1.0,1,7
843,1129,1.0,1,7
843,268,1.0,1,7
843,173,1.0,1,7
843,151,1.0,1,7
843,191,1.0,1,7
843,794,1.0,1,7
843,169,1.0,1,7
843,621,1.0,1,7
843,220,1.0,1,7
843,2676,1.0,1,7
843,188,1.0,1,7
843,406,1.0,1,7
843,255,1.0,1,7
843,52,1.0,1,7
843,485,1.0,1,7
843,407,1.0,1,7
843,753,1.0,1,7
972,2076,1.0,2,7
972,171,1.0,2,7
972,540,1.0,2,7
972,21,1.0,2,7
972,21,1.0,2,7
972,298,1.0,2,7
972,21,1.0,2,7
972,21,1.0,2,7
972,298,1.0,2,7
972,298,1.0,2,7
578,171,1.0,1,6
578,14,1.0,1,6
578,509,1.0,1,6
578,398,1.0,1,6
578,273,1.0,1,6
578,214,1.0,1,6
1654,535,1.0,1,1
1654,187,1.0,1,1
1654,1048,1.0,1,1
1654,303,1.0,1,1
1654,340,1.0,1,1
1654,148,1.0,1,1
1654,194,1.0,1,1
1654,285,1.0,1,1
1654,363,1.0,1,1
1654,129,1.0,1,1
1654,214,1.0,1,1
1654,170,1.0,1,1
1654,201,1.0,1,1
1654,432,1.0,1,1
1654,610,1.0,1,1
1654,147,1.0,1,1
1654,123,1.0,1,1
1654,293,1.0,1,1
1654,317,1.0,1,1
1654,360,1.0,1,1
1654,82,1.0,1,1
1654,164,1.0,1,1
1654,145,1.0,1,1
1654,579,1.0,1,1
1654,109,1.0,1,1
1654,69,1.0,1,1
1654,88,1.0,1,1
1654,335,1.0,1,1
1654,86,1.0,1,1
1654,531,1.0,1,1
1654,99,1.0,1,1
1654,155,1.0,1,1
1654,692,1.0,1,1
693,840,1.0,1,6
693,237,1.0,1,6
693,1200,1.0,1,6
693,214,1.0,1,6
693,21,1.0,1,6
693,95,1.0,1,6
693,644,1.0,1,6
693,212,1.0,1,6
693,254,1.0,1,6
693,150,1.0,1,6
693,1205,1.0,1,6
693,28,1.0,1,6
693,1323,1.0,1,6
693,213,1.0,1,6
693,458,1.0,1,6
693,88,1.0,1,6
693,29,1.0,1,6
693,1171,1.0,1,6
693,21,1.0,1,6
693,296,1.0,1,6
1159,21,1.0,1,6
1159,173,1.0,1,6
1159,298,1.0,1,6
1159,303,1.0,1,6
1159,544,1.0,1,6
1159,1191,1.0,1,6
1592,388,1.0,1,1
1592,135,1.0,1,1
1592,150,1.0,1,1
1592,56,1.0,1,1
1592,668,1.0,1,1
1592,317,1.0,1,1
1592,164,1.0,1,1
1592,214,1.0,1,1
1592,104,1.0,1,1
1592,257,1.0,1,1
1304,165,1.0,1,7
1304,150,1.0,1,7
1304,249,1.0,1,7
1304,364,1.0,1,7
1304,10,1.0,1,7
1304,17,1.0,1,7
808,1176,1.0,2,5
808,826,1.0,2,5
808,273,1.0,2,5
808,1195,1.0,2,5
808,443,1.0,2,5
808,1338,1.0,2,5
808,390,1.0,2,5
808,180,1.0,2,5
808,294,1.0,2,5
808,391,1.0,2,5
808,2477,1.0,2,5
808,208,1.0,2,5
808,1367,1.0,2,5
808,589,1.0,2,5
808,428,1.0,2,5
808,562,1.0,2,5
808,514,1.0,2,5
808,812,1.0,2,5
808,850,1.0,2,5
808,532,1.0,2,5
808,2207,1.0,2,5
808,454,1.0,2,5
808,634,1.0,2,5
808,1067,1.0,2,5
808,64,1.0,2,5
808,113,1.0,2,5
808,157,1.0,2,5
808,269,1.0,2,5
808,848,1.0,2,5
808,398,1.0,2,5
808,357,1.0,2,5
808,987,1.0,2,5
808,751,1.0,2,5
808,262,1.0,2,5
808,99,1.0,2,5
808,336,1.0,2,5
808,2346,1.0,2,5
808,817,1.0,2,5
808,663,1.0,2,5
808,2267,1.0,2,5
808,2680,1.0,2,5
808,853,1.0,2,5
808,447,1.0,2,5
808,134,1.0,2,5
808,490,1.0,2,5
808,590,1.0,2,5
808,68,1.0,2,5
808,825,1.0,2,5
808,332,1.0,2,5
808,856,1.0,2,5
808,1442,1.0,2,5
808,1058,1.0,2,5
808,1238,1.0,2,5
808,2074,1.0,2,5
808,1668,1.0,2,5
808,73,1.0,2,5
808,406,1.0,2,5
808,448,1.0,2,5
808,573,1.0,2,5
808,820,1.0,2,5
808,98,1.0,2,5
808,1389,1.0,2,5
808,115,1.0,2,5
808,654,1.0,2,5
808,1747,1.0,2,5
808,244,1.0,2,5
808,2204,1.0,2,5
808,806,1.0,2,5
808,1450,1.0,2,5
808,1119,1.0,2,5
1132,381,1.0,1,6
1132,187,1.0,1,6
1132,2655,1.0,1,6
1132,1369,1.0,1,6
1132,780,1.0,1,6
1132,540,1.0,1,6
1132,885,1.0,1,6
1132,462,1.0,1,6
1132,1081,1.0,1,6
1132,132,1.0,1,6
1132,670,1.0,1,6
1132,21,1.0,1,6
1132,302,1.0,1,6
1824,426,1.0,1,5
1824,466,1.0,1,5
1824,138,1.0,1,5
1824,480,1.0,1,5
1824,414,1.0,1,5
1514,280,1.0,1,6
1514,538,1.0,1,6
1514,2681,1.0,1,6
1514,340,1.0,1,6
1514,426,1.0,1,6
1514,135,1.0,1,6
792,297,1.0,1,7
792,289,1.0,1,7
792,150,1.0,1,7
792,130,1.0,1,7
792,185,1.0,1,7
792,219,1.0,1,7
792,165,1.0,1,7
792,12,1.0,1,7
792,603,1.0,1,7
792,581,1.0,1,7
792,464,1.0,1,7
792,21,1.0,1,7
792,1546,1.0,1,7
792,547,1.0,1,7
792,1016,1.0,1,7
792,21,1.0,1,7
792,153,1.0,1,7
792,109,1.0,1,7
792,1034,1.0,1,7
792,621,1.0,1,7
792,1309,1.0,1,7
792,312,1.0,1,7
31,207,1.0,1,1
31,14,1.0,1,1
31,254,1.0,1,1
31,121,1.0,1,1
31,342,1.0,1,1
31,126,1.0,1,1
31,212,1.0,1,1
31,251,1.0,1,1
31,173,1.0,1,1
31,312,1.0,1,1
31,129,1.0,1,1
31,107,1.0,1,1
31,65,1.0,1,1
31,255,1.0,1,1
31,802,1.0,1,1
31,164,1.0,1,1
31,293,1.0,1,1
904,20,1.0,1,7
904,212,1.0,1,7
904,2683,1.0,1,7
904,140,1.0,1,7
904,2679,1.0,1,7
904,207,1.0,1,7
904,97,1.0,1,7
904,497,1.0,1,7
631,261,1.0,1,6
631,14,1.0,1,6
631,126,1.0,1,6
631,270,1.0,1,6
631,173,1.0,1,6
631,312,1.0,1,6
631,292,1.0,1,6
631,43,1.0,1,6
631,285,1.0,1,6
631,167,1.0,1,6
631,235,1.0,1,6
620,34,1.0,1,5
620,10,1.0,1,5
620,1087,1.0,1,5
620,393,1.0,1,5
620,1198,1.0,1,5
620,777,1.0,1,5
620,150,1.0,1,5
620,95,1.0,1,5
620,177,1.0,1,5
620,604,1.0,1,5
620,357,1.0,1,5
620,366,1.0,1,5
620,270,1.0,1,5
620,121,1.0,1,5
620,809,1.0,1,5
620,238,1.0,1,5
620,129,1.0,1,5
620,1380,1.0,1,5
620,176,1.0,1,5
620,623,1.0,1,5
620,288,1.0,1,5
620,398,1.0,1,5
620,291,1.0,1,5
620,111,1.0,1,5
620,318,1.0,1,5
620,471,1.0,1,5
620,187,1.0,1,5
620,7,1.0,1,5
620,63,1.0,1,5
620,204,1.0,1,5
620,482,1.0,1,5
620,668,1.0,1,5
620,293,1.0,1,5
620,62,1.0,1,5
620,264,1.0,1,5
620,298,1.0,1,5
620,531,1.0,1,5
620,256,1.0,1,5
620,73,1.0,1,5
620,468,1.0,1,5
620,292,1.0,1,5
620,156,1.0,1,5
620,591,1.0,1,5
620,457,1.0,1,5
620,335,1.0,1,5
1953,261,1.0,1,7
1953,1012,1.0,1,7
1953,137,1.0,1,7
1953,254,1.0,1,7
1953,540,1.0,1,7
1953,203,1.0,1,7
1953,1,1.0,1,7
339,219,1.0,1,7
339,671,1.0,1,7
339,141,1.0,1,7
339,1061,1.0,1,7
339,74,1.0,1,7
339,560,1.0,1,7
339,277,1.0,1,7
339,149,1.0,1,7
339,298,1.0,1,7
339,529,1.0,1,7
339,280,1.0,1,7
339,487,1.0,1,7
339,839,1.0,1,7
339,575,1.0,1,7
339,600,1.0,1,7
339,182,1.0,1,7
339,784,1.0,1,7
339,60,1.0,1,7
339,258,1.0,1,7
339,202,1.0,1,7
339,168,1.0,1,7
339,164,1.0,1,7
339,43,1.0,1,7
339,636,1.0,1,7
339,356,1.0,1,7
339,153,1.0,1,7
339,697,1.0,1,7
339,253,1.0,1,7
339,656,1.0,1,7
339,433,1.0,1,7
984,2684,1.0,2,7
984,315,1.0,2,7
984,51,1.0,2,7
984,2561,1.0,2,7
984,2508,1.0,2,7
984,2685,1.0,2,7
984,870,1.0,2,7
984,121,1.0,2,7
984,1853,1.0,2,7
984,1929,1.0,2,7
984,2686,1.0,2,7
984,2527,1.0,2,7
984,1379,1.0,2,7
984,1290,1.0,2,7
984,2687,1.0,2,7
984,1540,1.0,2,7
984,1574,1.0,2,7
984,1598,1.0,2,7
984,95,1.0,2,7
984,731,1.0,2,7
984,2688,1.0,2,7
984,643,1.0,2,7
984,2377,1.0,2,7
984,432,1.0,2,7
984,1308,1.0,2,7
984,1654,1.0,2,7
984,729,1.0,2,7
984,2689,1.0,2,7
984,635,1.0,2,7
984,303,1.0,2,7
984,2334,1.0,2,7
984,722,1.0,2,7
984,1523,1.0,2,7
984,2470,1.0,2,7
984,1136,1.0,2,7
984,298,1.0,2,7
984,2690,1.0,2,7
984,298,1.0,2,7
984,109,1.0,2,7
984,298,1.0,2,7
984,2691,1.0,2,7
984,748,1.0,2,7
984,2426,1.0,2,7
984,2427,1.0,2,7
984,697,1.0,2,7
984,1016,1.0,2,7
984,2692,1.0,2,7
984,1204,1.0,2,7
984,298,1.0,2,7
984,720,1.0,2,7
984,964,1.0,2,7
984,155,1.0,2,7
984,1439,1.0,2,7
984,457,1.0,2,7
1618,870,1.0,2,5
1618,208,1.0,2,5
1618,122,1.0,2,5
1618,113,1.0,2,5
1618,165,1.0,2,5
1618,270,1.0,2,5
1618,95,1.0,2,5
1618,214,1.0,2,5
1618,2221,1.0,2,5
1618,420,1.0,2,5
1618,643,1.0,2,5
1618,1540,1.0,2,5
1618,273,1.0,2,5
1618,324,1.0,2,5
1618,333,1.0,2,5
1618,174,1.0,2,5
1618,425,1.0,2,5
1618,162,1.0,2,5
1618,534,1.0,2,5
1618,99,1.0,2,5
1618,162,1.0,2,5
1618,534,1.0,2,5
1618,875,1.0,2,5
1618,635,1.0,2,5
1618,294,1.0,2,5
1618,437,1.0,2,5
1618,192,1.0,2,5
1618,286,1.0,2,5
1618,228,1.0,2,5
1618,291,1.0,2,5
1618,289,1.0,2,5
1618,148,1.0,2,5
1618,515,1.0,2,5
1618,181,1.0,2,5
1618,747,1.0,2,5
1618,292,1.0,2,5
1618,73,1.0,2,5
1618,789,1.0,2,5
1618,340,1.0,2,5
1618,992,1.0,2,5
1618,518,1.0,2,5
1618,213,1.0,2,5
1618,86,1.0,2,5
1618,352,1.0,2,5
1618,189,1.0,2,5
1618,468,1.0,2,5
946,298,1.0,1,5
946,162,1.0,1,5
946,121,1.0,1,5
946,289,1.0,1,5
946,175,1.0,1,5
698,14,1.0,1,6
698,603,1.0,1,6
698,150,1.0,1,6
698,277,1.0,1,6
698,343,1.0,1,6
698,220,1.0,1,6
698,283,1.0,1,6
698,187,1.0,1,6
698,130,1.0,1,6
698,127,1.0,1,6
698,345,1.0,1,6
698,353,1.0,1,6
698,335,1.0,1,6
698,164,1.0,1,6
698,88,1.0,1,6
698,298,1.0,1,6
698,106,1.0,1,6
698,73,1.0,1,6
698,298,1.0,1,6
698,317,1.0,1,6
900,166,1.0,1,5
900,340,1.0,1,5
900,175,1.0,1,5
900,129,1.0,1,5
900,122,1.0,1,5
900,825,1.0,1,5
900,264,1.0,1,5
900,317,1.0,1,5
900,298,1.0,1,5
900,298,1.0,1,5
900,404,1.0,1,5
900,14,1.0,1,5
900,904,1.0,1,5
1266,173,1.0,1,7
1266,121,1.0,1,7
1266,154,1.0,1,7
1266,120,1.0,1,7
1266,622,1.0,1,7
1266,130,1.0,1,7
1266,62,1.0,1,7
1266,384,1.0,1,7
1266,277,1.0,1,7
1266,448,1.0,1,7
1266,182,1.0,1,7
1266,192,1.0,1,7
1266,1087,1.0,1,7
1266,164,1.0,1,7
1266,52,1.0,1,7
1266,616,1.0,1,7
1266,126,1.0,1,7
1266,1140,1.0,1,7
1266,82,1.0,1,7
1909,689,1.0,1,5
1909,432,1.0,1,5
1909,210,1.0,1,5
1909,192,1.0,1,5
1909,312,1.0,1,5
1909,63,1.0,1,5
1909,212,1.0,1,5
1909,393,1.0,1,5
1909,34,1.0,1,5
1909,25,1.0,1,5
1909,135,1.0,1,5
1909,287,1.0,1,5
1909,56,1.0,1,5
1909,548,1.0,1,5
1909,214,1.0,1,5
1909,483,1.0,1,5
1909,181,1.0,1,5
1909,206,1.0,1,5
1909,256,1.0,1,5
1909,43,1.0,1,5
1909,468,1.0,1,5
1909,332,1.0,1,5
1909,229,1.0,1,5
1909,744,1.0,1,5
1909,1546,1.0,1,5
1909,68,1.0,1,5
1909,143,1.0,1,5
1909,155,1.0,1,5
1909,459,1.0,1,5
1909,765,1.0,1,5
1909,335,1.0,1,5
1909,554,1.0,1,5
1909,85,1.0,1,5
1909,806,1.0,1,5
1909,280,1.0,1,5
1909,92,1.0,1,5
1909,94,1.0,1,5
1909,245,1.0,1,5
1909,235,1.0,1,5
1909,656,1.0,1,5
1909,510,1.0,1,5
1909,65,1.0,1,5
1909,316,1.0,1,5
1909,69,1.0,1,5
1909,789,1.0,1,5
1909,529,1.0,1,5
1274,980,1.0,2,0
1274,1162,1.0,2,0
1274,1108,1.0,2,0
1274,495,1.0,2,0
1274,723,1.0,2,0
1274,1422,1.0,2,0
1274,993,1.0,2,0
1274,997,1.0,2,0
1274,1546,1.0,2,0
1274,2094,1.0,2,0
1274,282,1.0,2,0
1274,48,1.0,2,0
1274,978,1.0,2,0
1274,2312,1.0,2,0
1274,187,1.0,2,0
1274,483,1.0,2,0
1274,180,1.0,2,0
1274,555,1.0,2,0
1274,126,1.0,2,0
1274,1900,1.0,2,0
1274,1578,1.0,2,0
1545,179,1.0,2,5
1545,373,1.0,2,5
1545,483,1.0,2,5
1545,647,1.0,2,5
1545,98,1.0,2,5
1545,2027,1.0,2,5
1545,431,1.0,2,5
1545,1315,1.0,2,5
1545,206,1.0,2,5
1545,634,1.0,2,5
1545,64,1.0,2,5
1545,1171,1.0,2,5
1545,301,1.0,2,5
1545,187,1.0,2,5
1545,1668,1.0,2,5
1545,2,1.0,2,5
1545,2057,1.0,2,5
1545,1775,1.0,2,5
1545,745,1.0,2,5
1545,664,1.0,2,5
1545,118,1.0,2,5
1545,156,1.0,2,5
1545,2659,1.0,2,5
1545,885,1.0,2,5
1545,97,1.0,2,5
1545,852,1.0,2,5
1545,699,1.0,2,5
1545,442,1.0,2,5
1545,54,1.0,2,5
1545,1382,1.0,2,5
1545,318,1.0,2,5
1545,554,1.0,2,5
1545,1187,1.0,2,5
1545,1442,1.0,2,5
1617,626,1.0,1,7
1617,209,1.0,1,7
1617,1469,1.0,1,7
1617,414,1.0,1,7
1617,884,1.0,1,7
1617,436,1.0,1,7
1617,523,1.0,1,7
1617,426,1.0,1,7
1617,1249,1.0,1,7
999,110,1.0,2,1
999,135,1.0,2,1
999,348,1.0,2,1
999,182,1.0,2,1
999,206,1.0,2,1
999,368,1.0,2,1
999,97,1.0,2,1
999,16,1.0,2,1
999,295,1.0,2,1
999,254,1.0,2,1
999,1820,1.0,2,1
999,293,1.0,2,1
999,106,1.0,2,1
999,31,1.0,2,1
999,2698,1.0,2,1
999,636,1.0,2,1
999,68,1.0,2,1
1575,364,1.0,1,6
1575,718,1.0,1,6
1575,2699,1.0,1,6
1575,587,1.0,1,6
1575,358,1.0,1,6
1575,140,1.0,1,6
1354,204,1.0,1,5
1354,21,1.0,1,5
1354,1321,1.0,1,5
1354,779,1.0,1,5
1354,816,1.0,1,5
789,180,1.0,1,5
789,122,1.0,1,5
789,603,1.0,1,5
789,249,1.0,1,5
789,121,1.0,1,5
221,138,1.0,2,7
221,187,1.0,2,7
221,162,1.0,2,7
221,138,1.0,2,7
221,506,1.0,2,7
1795,152,1.0,2,7
1795,220,1.0,2,7
1795,21,1.0,2,7
1795,74,1.0,2,7
1795,20,1.0,2,7
1795,173,1.0,2,7
1795,212,1.0,2,7
1795,21,1.0,2,7
1795,21,1.0,2,7
1795,52,1.0,2,7
1795,164,1.0,2,7
1795,73,1.0,2,7
1795,106,1.0,2,7
1795,257,1.0,2,7
272,236,1.0,2,5
272,113,1.0,2,5
272,162,1.0,2,5
272,194,1.0,2,5
272,170,1.0,2,5
272,127,1.0,2,5
871,494,1.0,1,6
871,456,1.0,1,6
871,1,1.0,1,6
871,425,1.0,1,6
871,95,1.0,1,6
871,1133,1.0,1,6
871,840,1.0,1,6
871,264,1.0,1,6
871,553,1.0,1,6
871,1169,1.0,1,6
871,490,1.0,1,6
871,54,1.0,1,6
871,692,1.0,1,6
871,614,1.0,1,6
871,404,1.0,1,6
605,148,1.0,1,6
605,64,1.0,1,6
605,237,1.0,1,6
605,668,1.0,1,6
605,398,1.0,1,6
605,483,1.0,1,6
165,357,1.0,2,7
165,111,1.0,2,7
165,462,1.0,2,7
165,465,1.0,2,7
165,270,1.0,2,7
165,656,1.0,2,7
165,1,1.0,2,7
165,213,1.0,2,7
165,700,1.0,2,7
165,189,1.0,2,7
1277,1335,1.0,1,5
1277,298,1.0,1,5
1277,64,1.0,1,5
1277,487,1.0,1,5
1277,303,1.0,1,5
1277,406,1.0,1,5
1277,298,1.0,1,5
1277,269,1.0,1,5
1277,531,1.0,1,5
1277,296,1.0,1,5
1277,298,1.0,1,5
1277,174,1.0,1,5
1277,168,1.0,1,5
1277,261,1.0,1,5
1277,361,1.0,1,5
1277,447,1.0,1,5
1419,149,1.0,1,6
1419,424,1.0,1,6
1419,262,1.0,1,6
1419,368,1.0,1,6
1419,6,1.0,1,6
1419,689,1.0,1,6
1419,1317,1.0,1,6
1419,1,1.0,1,6
1419,4,1.0,1,6
1419,433,1.0,1,6
1419,249,1.0,1,6
1419,497,1.0,1,6
1419,210,1.0,1,6
1419,87,1.0,1,6
1419,1798,1.0,1,6
1419,1358,1.0,1,6
1419,825,1.0,1,6
1419,249,1.0,1,6
1419,404,1.0,1,6
1419,249,1.0,1,6
1419,317,1.0,1,6
1419,2700,1.0,1,6
1419,696,1.0,1,6
1419,249,1.0,1,6
1419,789,1.0,1,6
1419,256,1.0,1,6
1419,108,1.0,1,6
1419,292,1.0,1,6
1419,802,1.0,1,6
1419,735,1.0,1,6
1419,115,1.0,1,6
1419,306,1.0,1,6
1072,394,1.0,1,5
1072,122,1.0,1,5
1072,456,1.0,1,5
1072,676,1.0,1,5
1072,906,1.0,1,5
1072,298,1.0,1,5
1072,4,1.0,1,5
1072,137,1.0,1,5
1072,130,1.0,1,5
1072,623,1.0,1,5
1072,1527,1.0,1,5
1072,363,1.0,1,5
1072,219,1.0,1,5
1072,298,1.0,1,5
1072,14,1.0,1,5
1072,175,1.0,1,5
1072,303,1.0,1,5
1072,879,1.0,1,5
1072,668,1.0,1,5
1072,829,1.0,1,5
1072,273,1.0,1,5
1072,314,1.0,1,5
1072,535,1.0,1,5
1072,619,1.0,1,5
1072,794,1.0,1,5
1072,1792,1.0,1,5
1072,1428,1.0,1,5
1072,179,1.0,1,5
1072,885,1.0,1,5
1072,148,1.0,1,5
1072,1046,1.0,1,5
1072,298,1.0,1,5
1072,333,1.0,1,5
1072,880,1.0,1,5
1072,764,1.0,1,5
1072,181,1.0,1,5
1072,71,1.0,1,5
1072,281,1.0,1,5
1072,129,1.0,1,5
1072,270,1.0,1,5
1072,367,1.0,1,5
1072,2157,1.0,1,5
1072,702,1.0,1,5
1072,109,1.0,1,5
1072,1533,1.0,1,5
1072,405,1.0,1,5
1072,1119,1.0,1,5
1072,939,1.0,1,5
1072,1859,1.0,1,5
1072,2506,1.0,1,5
1072,744,1.0,1,5
1072,298,1.0,1,5
1072,202,1.0,1,5
1072,249,1.0,1,5
1072,247,1.0,1,5
1072,999,1.0,1,5
1072,1772,1.0,1,5
1072,2283,1.0,1,5
1072,782,1.0,1,5
1072,616,1.0,1,5
1072,233,1.0,1,5
1072,1315,1.0,1,5
1072,982,1.0,1,5
1072,114,1.0,1,5
1072,1152,1.0,1,5
1072,1689,1.0,1,5
1072,700,1.0,1,5
1072,1706,1.0,1,5
1072,1809,1.0,1,5
1072,2255,1.0,1,5
1072,403,1.0,1,5
1072,404,1.0,1,5
1072,2703,1.0,1,5
1072,1279,1.0,1,5
1072,406,1.0,1,5
1072,31,1.0,1,5
1072,569,1.0,1,5
1072,842,1.0,1,5
1072,1405,1.0,1,5
1072,227,1.0,1,5
1072,615,1.0,1,5
1072,949,1.0,1,5
1072,372,1.0,1,5
1072,432,1.0,1,5
1072,316,1.0,1,5
1072,1768,1.0,1,5
1072,79,1.0,1,5
1072,230,1.0,1,5
1072,1758,1.0,1,5
1072,1406,1.0,1,5
1072,468,1.0,1,5
1072,554,1.0,1,5
1072,390,1.0,1,5
1072,409,1.0,1,5
676,138,1.0,1,7
676,277,1.0,1,7
676,270,1.0,1,7
676,340,1.0,1,7
676,522,1.0,1,7
676,212,1.0,1,7
676,465,1.0,1,7
676,715,1.0,1,7
676,14,1.0,1,7
676,339,1.0,1,7
676,607,1.0,1,7
676,1162,1.0,1,7
676,398,1.0,1,7
676,631,1.0,1,7
676,260,1.0,1,7
676,282,1.0,1,7
676,298,1.0,1,7
676,21,1.0,1,7
676,293,1.0,1,7
676,765,1.0,1,7
676,21,1.0,1,7
676,147,1.0,1,7
676,88,1.0,1,7
676,60,1.0,1,7
676,810,1.0,1,7
676,106,1.0,1,7
676,21,1.0,1,7
676,254,1.0,1,7
676,82,1.0,1,7
676,110,1.0,1,7
676,610,1.0,1,7
676,163,1.0,1,7
676,447,1.0,1,7
1620,21,1.0,1,5
1620,209,1.0,1,5
1620,170,1.0,1,5
1620,436,1.0,1,5
1620,481,1.0,1,5
1158,298,1.0,1,6
1158,606,1.0,1,6
1158,122,1.0,1,6
1158,298,1.0,1,6
1158,97,1.0,1,6
1158,452,1.0,1,6
1158,157,1.0,1,6
1158,420,1.0,1,6
1158,164,1.0,1,6
1158,166,1.0,1,6
1158,62,1.0,1,6
1158,145,1.0,1,6
1158,245,1.0,1,6
847,97,1.0,1,7
847,7,1.0,1,7
847,12,1.0,1,7
847,326,1.0,1,7
847,533,1.0,1,7
847,192,1.0,1,7
847,373,1.0,1,7
847,120,1.0,1,7
847,432,1.0,1,7
847,1176,1.0,1,7
847,95,1.0,1,7
847,288,1.0,1,7
847,291,1.0,1,7
847,619,1.0,1,7
847,485,1.0,1,7
847,293,1.0,1,7
847,235,1.0,1,7
847,402,1.0,1,7
847,522,1.0,1,7
847,457,1.0,1,7
1717,366,1.0,1,5
1717,212,1.0,1,5
1717,1145,1.0,1,5
1717,538,1.0,1,5
